At_gene	NAME	root1_log_fold	root3_log_fold	root5_log_fold	shoot1_log_fold	shoot3_log_fold	shoot5_log_fold
AT3G11930	AT3G11930 protein	0	0	0	0	0	0
AT3G11940	40S ribosomal protein S5-2	-0.146302123833333	-0.767125971	-0.197520038166667	0	-0.252330096	-0.3271863655
AT3G11945	Homogentisate prenyltransferase	-0.4463842066	-0.5616655296	0	-1.3366151144	0	-1.1149354108
AT3G11950	F26K24.24 protein	0	0	0	0	0	0
AT3G11960	Cleavage and polyadenylation specificity factor (CPSF) A subunit protein	0	0	0	0	0	0
AT3G11964	rRNA biogenesis protein RRP5	0	-0.461647980285714	0	0	0	0
AT3G11980	Fatty acyl-CoA reductase	0	0	0	0	0	0
AT3G12000	S glycoprotein	0	0	0	0	0	0
AT3G12010	C18orf8	0	0	0	0	0	0
AT3G12020	P-loop containing nucleoside triphosphate hydrolases superfamily protein	0	0	0	0	0	-0.21237032
AT3G12040	DNA-3-methyladenine glycosylase	0	1.800325544	0	0	0	0
AT3G12050	Aha1 domain-containing protein	0.427724195	0	0	0	0	0
AT3G12060	TBL1	0	0	0.3825104732	0	0	0
AT3G12070	Geranylgeranyl transferase type-2 subunit beta 2	0	0	0	0	0	0
AT3G12080	Emb2738	0	-0.5265726	0	-0.393807465666667	0	0
AT3G12090	TET6	0	0	0	0	0	0
AT3G12100	Metal tolerance protein C2	0	0	0	0	0	0
AT3G12110	ACT11	-2.125050397	0	0	0	0	-1.22141558
AT3G12120	FAD2	0	0	-0.4259993785	0	0	0
AT3G12130	Zinc finger CCCH domain-containing protein 36	0	0	0	0	0	0
AT3G12140	EML1	0	0	0	0	0	0
AT3G12145	FTM4	-0.406430013	0	0	0	0	-0.5860921185
AT3G12150	Alpha/beta hydrolase family protein	0.4242636365	0.5574668235	0	0	0	-0.31244973175
AT3G12160	RABA4D	0	0	0	0	0	0
AT3G12170	Chaperone DnaJ-domain superfamily protein	0	-0.980065036	0	0	0	0
AT3G12180	Protein cornichon homolog 1	0	0	0	0	0	0
AT3G12200	NIMA-related kinase 7	0	0	0	0	0	0
AT3G12203	Serine carboxypeptidase-like 17	0	0	-3.744124201	0	0	0
AT3G12210	DNA binding protein	0	-1.285162475	0	0	0	-0.641458668
AT3G12220	Serine carboxypeptidase-like 16	0	0	0	0	0	0
AT3G12230	Serine carboxypeptidase-like 14	0.380020958	0.392140574875	0	0	0	0
AT3G12250	TGACG motif-binding factor 6	0	0	0	0.317258726666667	0	0
AT3G12260	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6	0	0	0	0	0	0
AT3G12270	Probable protein arginine N-methyltransferase 3	0	-0.2200359972	0	0	0	0
AT3G12280	Retinoblastoma-related protein 1	0	-0.162982121857143	0	0	0	0
AT3G12290	Bifunctional protein FolD 2	-0.2388060894	-0.4291939618	0	-0.3129526254	0	-0.6491187144
AT3G12300	AT3g12300/F28J15_117	0	0	0	0	0	0
AT3G12320	LNK3	1.281265437	1.2821578048	0.2926834194	0	0	0
AT3G12340	Peptidyl-prolyl cis-trans isomerase FKBP43	0	0	0	0	0	0
AT3G12350	F-box protein At3g12350	0	0	0	0	0	0
AT3G12360	Ankyrin repeat-containing protein ITN1	0	0.23590404025	0	0	0	0
AT3G12370	50S ribosomal protein L10	0	0	0	0	0	0
AT3G12380	actin-related protein 5	0	0	0	0	0	0
AT3G12390	Nascent polypeptide-associated complex subunit alpha-like protein 1	-0.181282938166667	-1.18998117516667	0	0.149170064666667	-0.136486355666667	0
AT3G12420	Polynucleotidyl transferase, ribonuclease H-like superfamily protein	0	0	0	0	0	0
AT3G12460	Polynucleotidyl transferase, ribonuclease H-like superfamily protein	0.401299891	1.291213502	0	0	0	0
AT3G12480	NF-YC11	0	0	0.2675939914	0	0	0
AT3G12490	Cysteine proteinase inhibitor 6	0	0.194509583	0	0	0	1.408208029
AT3G12500	Basic endochitinase B	0	1.160364738	0	1.79065809675	2.275861325	2.7556109415
AT3G12520	Probable sulfate transporter 4.2	0	0	0	0	0	1.235506752
AT3G12530	DNA replication complex GINS protein PSF2	0	0	0	0	0	0
AT3G12540	Protein of unknown function, DUF547	0	0	0	0	0	0
AT3G12550	Factor of DNA methylation 3	0	-0.725815407	0	0	0	0
AT3G12560	Telomere repeat-binding protein 3	0	0	0	0	0	-0.7370468935
AT3G12570	FYD	0	0.729007011	0	0	0	1.383227859
AT3G12580	Probable mediator of RNA polymerase II transcription subunit 37c	2.2978148515	2.82213752725	0.751515007	0.8378167865	0	0.651864055
AT3G12590	unknown protein; INVOLVED IN: biological_process unknown; LOCATED IN: chloroplast; Has 50 Blast hits to 41 proteins in 15 species: Archae - 0; Bacteria - 0; Metazoa - 2; Fungi - 0; Plants - 43; Viruses - 0; Other Eukaryotes - 5 (source: NCBI BLink).	0	0	0	0	0	0
AT3G12600	Nudix hydrolase 16, mitochondrial	0.334660778333333	-0.1995062795	-0.825052409166667	0	0	0
AT3G12610	DRT100	-0.78905049725	-0.72985241075	-2.3636054475	-0.698940517	0	-2.911836779
AT3G12620	Probable protein phosphatase 2C 38	0	0	0	0	0	0.2667280155
AT3G12630	Zinc finger A20 and AN1 domain-containing stress-associated protein 5	0.2759835522	1.5298296172	0.26435689	0	0	0
AT3G12640	RNA binding (RRM/RBD/RNP motifs) family protein	0	0	0	0	0	0
AT3G12650	AT3g12650/T2E22_103	0	0	1.111804367	1.591026638	0	0
AT3G12670	CTP synthase	0	-0.830281242	0	0	0	0
AT3G12680	HUA1	0	0	0	0	0	0
AT3G12685	Acid phosphatase/vanadium-dependent haloperoxidase-related protein	0	0	0	-1.521027889	0	-1.678807204
AT3G12690	Serine/threonine-protein kinase AGC1-5	0	0	0	0	0	0
AT3G12700	Chloroplast nucleoid DNA binding protein-like	-0.898114072833333	0	0.5414856135	-0.379255572666667	0	-1.77648943466667
AT3G12710	DNA glycosylase superfamily protein	-0.403097495	-0.42333472175	-1.19589479025	-0.80988784825	0	-1.4566386585
AT3G12720	AT3g12720/MBK21_8	0	0	0	0	0	0
AT3G12730	Myb family transcription factor PHL12	0.398433125666667	0	0	0	0	0
AT3G12740	ALA-interacting subunit 1	1.07389564325	1.5845728375	0.33089978075	0.28215290575	0.24560654975	0.672654996
AT3G12750	ZIP1	0	0	0	0	0	0
AT3G12760	Defective in cullin neddylation protein	0	0	0	0	0	0
AT3G12770	Pentatricopeptide repeat-containing protein At3g12770	0	0	0	0	0	0
AT3G12775	Ubiquitin-conjugating enzyme family protein	0	0	0	0	0	0
AT3G12780	Phosphoglycerate kinase	-0.9696441554	0.0939106082	-0.24435823	-1.3535854332	0.1261884836	-1.3011877112
AT3G12800	Putative uncharacterized protein At3g12790	0.554660649333333	0.748565751333333	0.335304056666667	0	0.358802359333333	0.241704781
AT3G12810	Protein PHOTOPERIOD-INDEPENDENT EARLY FLOWERING 1	0	0	0	0	0	0
AT3G12820	MYB transcription factor	0.955168249	1.4334579045	0	0	1.10911299075	1.08801440275
AT3G12830	Auxin-responsive protein SAUR72	0	0	0	0	0	0
AT3G12860	NOP56-like pre RNA processing ribonucleoprotein	0	-1.313607684	0	0	0	0
AT3G12870	At3g12870	0	-1.27341809033333	0	0	0	0
AT3G12880	Plant invertase/pectin methylesterase inhibitor superfamily protein	0	2.151343028	0	0	0	0
AT3G12890	ASML2	0	0	0	0	0	0
AT3G12900	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein	0	1.20656112228571	0	0	0	0
AT3G12910	NAC (No Apical Meristem) domain transcriptional regulator superfamily protein	0.5836260945	0.678698380333333	0.469731083166667	0.591358734166667	0	2.86566293716667
AT3G12920	Probable BOI-related E3 ubiquitin-protein ligase 3	0	0	0	0.323064002	0	0
AT3G12930	Protein Iojap, chloroplastic	0	-1.034453608	0	0	0	-0.42387349025
AT3G12940	2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein	0	0	0	0	0	0
AT3G12950	At3g12950	0	-0.8096938765	0	0	0	0
AT3G12955	At3g12955	0	0	0	0	0	0
AT3G12970	At3g12970	0	-0.48446290125	-0.7081919045	0	0	0
AT3G12977	NAC (No Apical Meristem) domain transcriptional regulator superfamily protein	0	0	0	0	0	0
AT3G12980	Histone acetyltransferase HAC5	0	0.76709794475	0.300714198	0	0	0
AT3G13000	AT3G13000 protein	0	-0.3334332032	-0.3465439562	0.2874140054	0	-0.716314279
AT3G13020	HAT transposon superfamily protein	0	0	0	0	0	0
AT3G13030	AT3G13030 protein	0	0	0	0	0	0
AT3G13040	Myb family transcription factor PHL6	0.708733719	0.588361428	0.37624468425	-0.34111274975	0	-1.079151837
AT3G13050	Organic cation/carnitine transporter 7	0	0.47543943875	0	0	0	0.396401979
AT3G13060	ECT5	0	0	0	0	0	0.2716447706
AT3G13062	At3g13062	0	0	0	-1.5125306882	0	-0.411432869
AT3G13065	Protein STRUBBELIG-RECEPTOR FAMILY 4	0	0	0	0	0	0
AT3G13070	Putative DUF21 domain-containing protein At3g13070, chloroplastic	0	0.20001629925	0	0	0	0
AT3G13080	ABC transporter C family member 3	1.66865120558333	1.28351053166667	0.76664572625	0.415761210083333	0.63123853425	0.68833595625
AT3G13090	ABC transporter C family member 6	0.919780421	0.275321905166667	0.232790295833333	0.516169050833333	0	0.7927785395
AT3G13100	ABC transporter C family member 7	1.0113526495	1.2028325955	1.266366124	1.151565265	0	0
AT3G13120	30S ribosomal protein S10, chloroplastic	0.244749712571429	0.46739342	0	-0.550653594	0	-1.01219625842857
AT3G13130	Transmembrane protein	0	0	0	0	7.056449009	3.352159187
AT3G13150	Pentatricopeptide repeat-containing protein At3g13150	0	0	0	0	0	0
AT3G13160	Pentatricopeptide repeat-containing protein At3g13160, mitochondrial	0	-0.28971401325	0	0	0	0
AT3G13170	Meiotic recombination protein SPO11-1	0	0	0	0	0	0
AT3G13175	At3g13171	0	-1.573239677	-2.143877335	0	0	0
AT3G13180	NOL1/NOP2/sun family protein / antitermination NusB domain-containing protein	0	1.2221195372	0	-0.3256029302	0	-0.4247101204
AT3G13200	Cwf15 / Cwc15 cell cycle control family protein	0	0.3720687375	0	0	0	0
AT3G13210	Crooked neck protein, putative / cell cycle protein	0	0	0	0	0	0
AT3G13220	ABC transporter G family member 26	0	0	0	0	0	0
AT3G13222	GBF-interacting protein 1	0	0	0	0	0	0
AT3G13224	Putative uncharacterized protein At3g13224	0	0	0	0	0	0
AT3G13225	WW domain-containing protein	0	0	0	0	0	0
AT3G13226	Putative uncharacterized protein At3g13226	0	0	0	0	0	0
AT3G13227	At3g13227	0	0	0	0	0	0
AT3G13229	Kinesin-like protein (DUF868)	0	0	0	0	0	0
AT3G13280	Putative endonuclease or glycosyl hydrolase	0	0	0	0	0	0
AT3G13290	Varicose-related protein	0	0	0	0	0	0
AT3G13300	Enhancer of mRNA-decapping protein 4	0	0	0	0	0	0
AT3G13310	At3g13310	2.146557379	2.416483694	0.9825779605	0	0	0.7459437095
AT3G13320	Vacuolar cation/proton exchanger 2	0	0.317041326833333	0	0.575633925	0	0.260418114666667
AT3G13330	PA200	1.024211058	2.088068362	0.907241921666667	1.439137211	0	1.98531484366667
AT3G13340	AT3g13340/MDC11_13	0	0	0	0	0	0
AT3G13350	High mobility group B protein 10	0	0.8967708594	0	0	0	0
AT3G13360	WPP domain interacting protein 3	0	0	0	0	0	0
AT3G13380	Receptor-like protein kinase BRI1-like 3	0.4283466395	0.42258154075	0.289997424	0.510348048	0.27865927125	1.2748420715
AT3G13390	L-ascorbate oxidase pectinesterase-like protein pollen-specific protein-like	0	0	0	0	0	0
AT3G13400	AT3g13400/MRP15_3	0	0	0	0	0	0
AT3G13410	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	0	0.137441402166667	0	0	0.4670366255	0.541832488333333
AT3G13420	Transmembrane protein	0	0	0	0	0	0
AT3G13430	RING/U-box superfamily protein	0	0	1.370486638	0	0	0
AT3G13440	AT3g13440/MRP15_7	0	0	0	0	0	0
AT3G13445	TATA-box-binding protein 1	0	0.6997772715	0	0	0	0
AT3G13460	ECT2	0	0	0	0	0	0
AT3G13470	Chaperonin 60 subunit beta 2, chloroplastic	-0.191806816571429	0	-0.152564254428571	-0.185959344142857	0	-0.527417955571429
AT3G13480	Nuclear polyadenylated RNA-binding protein	0	0	0	0	0	0
AT3G13490	Lysine--tRNA ligase, chloroplastic/mitochondrial	0	0	0	-0.63348447075	0	-0.66255907825
AT3G13510	AT3g13510/MRP15_15	0	-0.681155829	0	0	0	-0.75745799
AT3G13520	Arabinogalactan peptide 12	0.65321263875	0.76018858875	0.3583549235	0.38872334075	0	1.26457781725
AT3G13530	MAP3K epsilon protein kinase 1	0	0	0	-0.49653416625	0	0
AT3G13540	MYB5	0	0	0	0	0	0
AT3G13550	Constitutive photomorphogenesis protein 10	0	0	0	0	0	0
AT3G13560	Glucan endo-1,3-beta-glucosidase 4	0	-0.781939481	0	0	0	-1.11043830566667
AT3G13570	Serine/arginine-rich SC35-like splicing factor SCL30A	0	0	0	0	0	0
AT3G13590	Cysteine/Histidine-rich C1 domain family protein	0	0	0	0	0	0
AT3G13600	Calmodulin-binding family protein	0.256951881666667	0.342257370777778	0.184668301	0	0	0.731189630888889
AT3G13610	Feruloyl CoA ortho-hydroxylase 1	-3.67898440816667	2.06662507783333	-0.843605502333333	0	0	0
AT3G13620	Probable polyamine transporter At3g13620	0	0.6440532796	0	0	0	0
AT3G13640	ABC transporter E family member 1	0	0	0	0	0	0
AT3G13650	Dirigent protein 7	1.155805253	0.9414826685	0	0.35260910625	0	0
AT3G13660	Dirigent protein	0	0	0	0	0	0
AT3G13662	Dirigent protein 8	0	0	0	0	0	0
AT3G13670	Casein kinase-like protein	0	0	0	0	0	0
AT3G13672	E3 ubiquitin-protein ligase	0	0	0	0	0	0
AT3G13677	unknown protein; Has 24 Blast hits to 24 proteins in 11 species: Archae - 0; Bacteria - 0; Metazoa - 0; Fungi - 0; Plants - 24; Viruses - 0; Other Eukaryotes - 0 (source: NCBI BLink).	0	0	0	0	0	0
AT3G13680	F-box/kelch-repeat protein At3g13680	0	0	0	0	0	0
AT3G13682	Lysine-specific histone demethylase 1 homolog 2	0	0	0	0	0	0
AT3G13690	Kinase with adenine nucleotide alpha hydrolases-like domain-containing protein	0	0	0	-0.203190154	0	-1.1218679875
AT3G13700	RNA-binding (RRM/RBD/RNP motifs) family protein	0	0	0	0	0	0
AT3G13720	PRA1 family protein F3	0.826209022	2.722983768	0	0	1.5944638625	1.2438810315
AT3G13730	3-epi-6-deoxocathasterone 23-monooxygenase	0	0.5944404974	0	-0.5375025982	0	0
AT3G13740	Ribonuclease III family protein	0	0	0	0	0	0
AT3G13750	Beta-galactosidase 1	-0.39222737025	-0.50314730625	0	-2.6914137105	1.629847839	-0.676290219
AT3G13760	Cysteine/Histidine-rich C1 domain family protein	0	1.00299697133333	0	0	0	0
AT3G13770	Putative pentatricopeptide repeat-containing protein At3g13770, mitochondrial	0	0	0	0	0	0
AT3G13772	Transmembrane 9 superfamily member 7	0	0	0	0	0.3079356826	0
AT3G13780	SMAD/FHA domain-containing protein	0	0	0	0	0	0
AT3G13782	NFA4	0	0	0	0	0	0
AT3G13784	Beta-fructofuranosidase, insoluble isoenzyme CWINV5	0	0	0	0	0	1.3046543495
AT3G13790	Beta-fructofuranosidase, insoluble isoenzyme CWINV1	0.92996827575	3.12544045875	0.62219819775	2.594334664	1.97249128325	4.24005601525
AT3G13800	At3g13800	0	0	0	0	0	0
AT3G13810	indeterminate(ID)-domain 11	0	-0.0707271768333333	0	0	0	0.193600919166667
AT3G13840	Scarecrow-like protein 29	0	0	0	0	0	-4.320794716
AT3G13850	LOB domain-containing protein 22	0	0	0	0	0	0
AT3G13860	Chaperonin CPN60-like 2, mitochondrial	-0.6618687525	0	0	0	0	0
AT3G13870	Protein ROOT HAIR DEFECTIVE 3	0	0.191937025	0	0	0	0
AT3G13880	Pentatricopeptide repeat-containing protein At3g13880	0	0	0	0	0	0
AT3G13882	Ribosomal protein L34	0	-0.63147718675	0	0	0	0
AT3G13890	Transcription factor MYB26	0	0	0	0	0	0
AT3G13898	unknown protein; LOCATED IN: endomembrane system; BEST Arabidopsis thaliana protein match is: unknown protein (TAIR:AT5G10310.1).	0	0	0	0	0	0
AT3G13900	Probable phospholipid-transporting ATPase 7	0	0	0	0	0	0
AT3G13910	Protein of unknown function (DUF3511)	0	0.609970452	0	0.4827179596	0	0.5616982278
AT3G13920	Eukaryotic translation initiation factor 4A1	0	-0.226587021333333	0	0.179549633166667	0	0.177642354666667
AT3G13930	Dihydrolipoyllysine-residue acetyltransferase component 2 of pyruvate dehydrogenase complex, mitochondrial	0.6445957405	0.69212303	0	0.29893485675	0	0
AT3G13960	Growth-regulating factor 5	0	0	0	0	0	0
AT3G13970	Ubiquitin-like protein ATG12	0	0	0	0	0	0
AT3G13980	Protein BIG GRAIN 1-like A	0	0	0	0	0	0
AT3G13990	AT3g13990/MDC16_11	0	0.7173700895	0	0	0	0
AT3G14000	Protein Brevis radix-like 2	0	-0.566471047	0	0	0	0
AT3G14010	CTC-interacting domain 4	0	-0.236964408	-0.3415240595	0	0	-0.04624687875
AT3G14020	Nuclear transcription factor Y subunit A-6	0	0	0	0	0	0
AT3G14030	F-box associated ubiquitination effector family protein	0	0	0	0	0	0
AT3G14040	Pectin lyase-like superfamily protein	0	0	0	0	0	0
AT3G14050	Probable GTP diphosphokinase RSH2, chloroplastic	1.507381549	2.751260964	0	0	0.906431287	1.275522453
AT3G14060	At3g14060	0	2.075830815	0	0	0	0
AT3G14067	Subtilisin-like protease SBT1.4	0	1.0513202125	0.31802531875	0	0.7260054065	0
AT3G14070	Cation/calcium exchanger 3	0	1.87944087566667	0	0	0	0.431087749666667
AT3G14075	AT3g14070/MAG2_2	0	0.689653068	0.709726967	0	0	0
AT3G14080	LSM1B	0	0	0	0	0	0
AT3G14090	EXO70D3	0.336219974333333	0.852577927	0	0	0.286094025	1.052640797
AT3G14110	Tetratricopeptide repeat (TPR)-like superfamily protein	0	-0.674970682666667	0	0	0	-1.52639415833333
AT3G14120	Nuclear pore complex protein NUP107	0	0	0	0	0	0
AT3G14130	Peroxisomal (S)-2-hydroxy-acid oxidase GLO4	0	-0.287225011142857	0	0	0	0
AT3G14150	HAOX2	-0.2931724435	0.25919041575	-0.46799902825	0	0	0
AT3G14160	2-oxoglutarate-dependent dioxygenase family protein	0	0	0	0	0	1.1794811475
AT3G14170	Plant protein of unknown function (DUF936)	0	0	0	0	0	0
AT3G14172	GPI-anchored adhesin-like protein	-0.62034994425	0	0	0	0	-0.3314257515
AT3G14180	Trihelix transcription factor ASIL2	0	0.5420994525	0	0	0	0
AT3G14190	Protein PATRONUS 1	0.296376525	0.217630427142857	0	0	0	0
AT3G14200	Chaperone DnaJ-domain superfamily protein	0.307536781833333	0.917933150166667	0.179211865166667	0	0	0.442378382166667
AT3G14205	Phosphoinositide phosphatase SAC2	0	0	0	0	0	0
AT3G14210	GDSL esterase/lipase ESM1	-1.71140493	-1.65729673333333	0	0	0.376338296333333	-0.73870062
AT3G14220	GDSL esterase/lipase At3g14220	-1.8588990915	0	-1.2396352725	0	0	-0.699974704
AT3G14225	GDSL esterase/lipase 4	0	1.840673223	0	6.770055864	3.741288687	3.724862123
AT3G14230	Ethylene-responsive transcription factor RAP2-2	0	0.3357441524	0	-0.2603857786	0	0.6292822302
AT3G14240	Subtilisin-like protease SBT1.5	-0.2172462616	-0.833018227	0	0	0	-0.6277066752
AT3G14260	Protein LURP-one-related 11	1.91182201433333	1.10600005833333	0	0	0	0
AT3G14270	1-phosphatidylinositol-3-phosphate 5-kinase FAB1B	0	0	0	0	0	0
AT3G14280	At3g14280	-1.866573402	0	0	0	0	0.452568552
AT3G14310	Pectinesterase/pectinesterase inhibitor 3	0	0	-0.55709969675	-0.200859008333333	0.133184578916667	-0.42931783125
AT3G14330	Pentatricopeptide repeat-containing protein At3g14330	0	0	0	0	0	0
AT3G14350	Protein STRUBBELIG-RECEPTOR FAMILY 7	-0.65479089075	-0.60999140325	-0.42109071225	-0.321634696	0	-0.32754067475
AT3G14360	Alpha/beta-Hydrolases superfamily protein	0	0	0	0	1.122928319	2.301231869
AT3G14370	WAG2	0	0.619065784	1.3306895095	0	0	0
AT3G14390	Diaminopimelate decarboxylase 1, chloroplastic	0	0	0	0	0	0
AT3G14395	At3g14395	0	0	0	0	0	0
AT3G14400	Ubiquitin carboxyl-terminal hydrolase 25	0	0	0	0	0	0
AT3G14410	Probable sugar phosphate/phosphate translocator At3g14410	0	0	0	0	0	0
AT3G14415	Aldolase-type TIM barrel family protein	-0.588803846181818	-0.543633229818182	-0.338866145909091	-0.655340538090909	0	-0.890004554636364
AT3G14420	Peroxisomal (S)-2-hydroxy-acid oxidase GLO1	-0.4543392983125	-0.2987437631875	-0.2570182970625	-0.393567962	0	-0.68293436175
AT3G14430	At3g14430	0	0	0	0	0	-0.469122837
AT3G14440	9-cis-epoxycarotenoid dioxygenase NCED3, chloroplastic	0	0.464025938888889	-0.222927692555556	0	0	1.34363604033333
AT3G14450	Polyadenylate-binding protein-interacting protein 9	0	0	0	0	0	0
AT3G14460	Putative disease resistance protein At3g14460	0	2.766048577	0	0	0	0
AT3G14470	Putative disease resistance RPP13-like protein 1	0	0.613584962	0	0	0	0
AT3G14490	Terpenoid synthase 17	0	0	0	0	0	0
AT3G14520	Terpenoid synthase 18	0	0	0	0	0	0
AT3G14530	Geranylgeranyl pyrophosphate synthase 9, chloroplastic	0	0	0	0	0	0
AT3G14550	Geranylgeranyl pyrophosphate synthase 3	0	2.8802135445	0	0	0	0
AT3G14560	AT3g14560/MIE1_6	0	0	0	-0.443748306	0	0
AT3G14570	Putative callose synthase 8	0	-0.809509412	0	0	0	0
AT3G14580	Pentatricopeptide repeat-containing protein At3g14580, mitochondrial	0	0	0	0	0	0
AT3G14590	Calcium-dependent lipid-binding (CaLB domain) family protein	0	0	0	0	0	0.5344861014
AT3G14600	60S ribosomal protein L18a	0	-0.8614685788	-0.7852054186	0	0	-0.1680895572
AT3G14610	Cytochrome P450	-1.720557082	-1.170040307	-1.740236316	0	0	-0.813003558
AT3G14620	AT3g14620/MIE1_12	2.80935803	3.1835306605	1.4049827025	3.1121261115	3.470571926	3.9216211785
AT3G14630	Cytochrome P450, family 72, subfamily A, polypeptide 9	0	0	0	0	0	0
AT3G14650	Cytochrome P450 72A11	2.1848244575	2.59839355891667	0.575734549916667	1.45918633233333	0.974868251916667	1.614538493
AT3G14660	Cytochrome P450 72A13	1.21623641516667	0.940969282083333	0.5103611075	0.79225507325	0.50387431925	0.7911499895
AT3G14680	Cytochrome P450 72A14	0	0	0	0	0	0
AT3G14690	Cytochrome P450, family 72, subfamily A, polypeptide 15	7.887552234	8.044257971	3.507248949	5.123910273	4.200751451	5.395677946
AT3G14720	Mitogen-activated protein kinase 19	-0.58906389575	-0.38130129125	-0.3197877725	0	-0.56569887675	-0.28767513125
AT3G14730	Pentatricopeptide repeat-containing protein At3g14730	0	0	0	0	0	0
AT3G14740	Putative uncharacterized protein At3g14740	-0.5849012248	-0.5073361014	0	0	0	0
AT3G14750	Protein FLX-like 1	0	0	0	0	0	0
AT3G14760	Putative uncharacterized protein At3g14760	0	0	0	0	0	0
AT3G14770	Bidirectional sugar transporter SWEET	1.59600677375	3.1584999765	0.5259388115	-1.228726225	0	2.83279277425
AT3G14790	Rhamnose biosynthesis 3	-0.494465482	0	0	0	0	0
AT3G14810	Mechanosensitive ion channel protein 5	0	0	0	0	0	0
AT3G14820	GDSL esterase/lipase At3g14820	0	0	0	0	0	0
AT3G14830	AT3G14830 protein	1.499169888	1.712016888	0	1.083836886	0	0.8188447525
AT3G14840	Probable leucine-rich repeat receptor-like serine/threonine-protein kinase At3g14840	-0.0226669141176471	0.184501157470588	0	0.332787093529412	0.173881018352941	-0.193455643705882
AT3G14850	TBL41	0	0	0	0	0	0.370187298166667
AT3G14860	NHL domain-containing protein	0	0	0	0	0	0
AT3G14870	AT3G14870 protein	0	0	0	0	0	0
AT3G14880	DNA-binding protein-like protein	0	0	0	0	0	0
AT3G14890	Polynucleotide 3'-phosphatase ZDP	0	0	0	0	0	0
AT3G14900	Putative uncharacterized protein At3g14900	0	0	0	0	0	0
AT3G14910	At3g14910	0	0	0	-0.6526374775	0	-1.2762905815
AT3G14920	Peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase A protein	-1.21554153933333	0	0	0	0	0
AT3G14930	Uroporphyrinogen decarboxylase 1, chloroplastic	0	0	0	0	0	-0.50717743025
AT3G14940	Phosphoenolpyruvate carboxylase 3	-1.17860719225	0.187402305	-0.722206120375	0	0	0
AT3G14950	TPR repeat-containing thioredoxin TTL2	0	0	0	0	0	0
AT3G14960	Hexosyltransferase	0	0	0	0	0	0
AT3G14980	Acyl-CoA N-acyltransferase with RING/FYVE/PHD-type zinc finger protein	0	-1.166287647	0	0	0	0
AT3G14990	Protein DJ-1 homolog A	3.5334008894	2.867506559	1.0895873744	4.1422071152	1.6754079642	2.8620031806
